FechaHora,TST_Horas,Azimut_Grados,Elevacion_Grados,Amanecer_Horas_Local,PuestaSol_Horas_Local,Mediodia_Horas_Local,Horas_Soleadas
2024-08-23 01:30:00,0.98,-112.35,-74.45,6.71,18.33,12.52,11.62
2024-08-23 01:45:00,1.23,-107.29,-71.09,6.71,18.33,12.52,11.62
2024-08-23 02:00:00,1.48,-103.64,-67.65,6.71,18.33,12.52,11.62
2024-08-23 02:15:00,1.73,-100.8,-64.16,6.71,18.33,12.52,11.62
2024-08-23 02:30:00,1.98,-98.5,-60.64,6.71,18.33,12.52,11.62
2024-08-23 02:45:00,2.23,-96.57,-57.1,6.71,18.33,12.52,11.62
2024-08-23 03:00:00,2.48,-94.92,-53.55,6.71,18.33,12.52,11.62
2024-08-23 03:15:00,2.73,-93.43,-49.99,6.71,18.33,12.52,11.62
2024-08-23 03:30:00,2.98,-92.08,-46.43,6.71,18.33,12.52,11.62
2024-08-23 03:45:00,3.23,-90.84,-42.86,6.71,18.33,12.52,11.62
2024-08-23 04:00:00,3.48,-89.68,-39.29,6.71,18.33,12.52,11.62
2024-08-23 04:15:00,3.73,-88.57,-35.72,6.71,18.33,12.52,11.62
2024-08-23 04:30:00,3.98,-87.5,-32.15,6.71,18.33,12.52,11.62
2024-08-23 04:45:00,4.23,-86.45,-28.59,6.71,18.33,12.52,11.62
2024-08-23 05:00:00,4.48,-85.44,-25.03,6.71,18.33,12.52,11.62
2024-08-23 05:15:00,4.73,-84.42,-21.47,6.71,18.33,12.52,11.62
2024-08-23 05:30:00,4.98,-83.4,-17.93,6.71,18.33,12.52,11.62
2024-08-23 05:45:00,5.23,-82.37,-14.39,6.71,18.33,12.52,11.62
2024-08-23 06:00:00,5.48,-81.34,-10.85,6.71,18.33,12.52,11.62
2024-08-23 06:15:00,5.73,-80.28,-7.33,6.71,18.33,12.52,11.62
2024-08-23 06:30:00,5.98,-79.18,-3.82,6.71,18.33,12.52,11.62
2024-08-23 06:45:00,6.23,-78.05,-0.32,6.71,18.33,12.52,11.62
2024-08-23 07:00:00,6.48,-76.89,3.17,6.71,18.33,12.52,11.62
2024-08-23 07:15:00,6.73,-75.66,6.64,6.71,18.33,12.52,11.62
2024-08-23 07:30:00,6.98,-74.37,10.08,6.71,18.33,12.52,11.62
2024-08-23 07:45:00,7.23,-73.0,13.51,6.71,18.33,12.52,11.62
2024-08-23 08:00:00,7.48,-71.56,16.91,6.71,18.33,12.52,11.62
2024-08-23 08:15:00,7.73,-70.01,20.28,6.71,18.33,12.52,11.62
2024-08-23 08:30:00,7.98,-68.35,23.62,6.71,18.33,12.52,11.62
2024-08-23 08:45:00,8.23,-66.54,26.91,6.71,18.33,12.52,11.62
2024-08-23 09:00:00,8.48,-64.6,30.17,6.71,18.33,12.52,11.62
2024-08-23 09:15:00,8.73,-62.46,33.36,6.71,18.33,12.52,11.62
2024-08-23 09:30:00,8.98,-60.1,36.49,6.71,18.33,12.52,11.62
2024-08-23 09:45:00,9.23,-57.5,39.54,6.71,18.33,12.52,11.62
2024-08-23 10:00:00,9.48,-54.63,42.51,6.71,18.33,12.52,11.62
2024-08-23 10:15:00,9.73,-51.4,45.37,6.71,18.33,12.52,11.62
2024-08-23 10:30:00,9.98,-47.79,48.08,6.71,18.33,12.52,11.62
2024-08-23 10:45:00,10.23,-43.73,50.64,6.71,18.33,12.52,11.62
2024-08-23 11:00:00,10.48,-39.19,53.02,6.71,18.33,12.52,11.62
2024-08-23 11:15:00,10.73,-34.08,55.15,6.71,18.33,12.52,11.62
2024-08-23 11:30:00,10.98,-28.38,57.0,6.71,18.33,12.52,11.62
2024-08-23 11:45:00,11.23,-22.11,58.52,6.71,18.33,12.52,11.62
2024-08-23 12:00:00,11.48,-15.3,59.68,6.71,18.33,12.52,11.62
2024-08-23 12:15:00,11.73,-8.08,60.41,6.71,18.33,12.52,11.62
2024-08-23 12:30:00,11.98,-0.62,60.68,6.71,18.33,12.52,11.62
2024-08-23 12:45:00,12.23,-6.85,60.48,6.71,18.33,12.52,11.62
2024-08-23 13:00:00,12.48,-14.14,59.84,6.71,18.33,12.52,11.62
2024-08-23 13:15:00,12.73,-21.03,58.77,6.71,18.33,12.52,11.62
2024-08-23 13:30:00,12.98,-27.4,57.3,6.71,18.33,12.52,11.62
2024-08-23 13:45:00,13.23,-33.2,55.5,6.71,18.33,12.52,11.62
2024-08-23 14:00:00,13.48,-38.42,53.42,6.71,18.33,12.52,11.62
2024-08-23 14:15:00,13.73,-43.07,51.09,6.71,18.33,12.52,11.62
2024-08-23 14:30:00,13.98,-47.21,48.56,6.71,18.33,12.52,11.62
2024-08-23 14:45:00,14.23,-50.89,45.86,6.71,18.33,12.52,11.62
2024-08-23 15:00:00,14.48,-54.19,43.04,6.71,18.33,12.52,11.62
2024-08-23 15:15:00,14.73,-57.14,40.09,6.71,18.33,12.52,11.62
2024-08-23 15:30:00,14.98,-59.78,37.05,6.71,18.33,12.52,11.62
2024-08-23 15:45:00,15.23,-62.17,33.93,6.71,18.33,12.52,11.62
2024-08-23 16:00:00,15.48,-64.36,30.75,6.71,18.33,12.52,11.62
2024-08-23 16:15:00,15.73,-66.34,27.51,6.71,18.33,12.52,11.62
2024-08-23 16:30:00,15.98,-68.17,24.22,6.71,18.33,12.52,11.62
2024-08-23 16:45:00,16.23,-69.86,20.88,6.71,18.33,12.52,11.62
2024-08-23 17:00:00,16.48,-71.44,17.52,6.71,18.33,12.52,11.62
2024-08-23 17:15:00,16.73,-72.9,14.13,6.71,18.33,12.52,11.62
2024-08-23 17:30:00,16.98,-74.28,10.7,6.71,18.33,12.52,11.62
2024-08-23 17:45:00,17.23,-75.58,7.26,6.71,18.33,12.52,11.62
2024-08-23 18:00:00,17.48,-76.84,3.8,6.71,18.33,12.52,11.62
2024-08-23 18:15:00,17.73,-78.02,0.31,6.71,18.33,12.52,11.62
2024-08-23 18:30:00,17.98,-79.16,-3.18,6.71,18.33,12.52,11.62
2024-08-23 18:45:00,18.23,-80.26,-6.69,6.71,18.33,12.52,11.62
2024-08-23 19:00:00,18.48,-81.34,-10.21,6.71,18.33,12.52,11.62
2024-08-23 19:15:00,18.73,-82.39,-13.75,6.71,18.33,12.52,11.62
2024-08-23 19:30:00,18.98,-83.43,-17.29,6.71,18.33,12.52,11.62
2024-08-23 19:45:00,19.23,-84.45,-20.83,6.71,18.33,12.52,11.62
2024-08-23 20:00:00,19.48,-85.49,-24.39,6.71,18.33,12.52,11.62
2024-08-23 20:15:00,19.73,-86.53,-27.94,6.71,18.33,12.52,11.62
2024-08-23 20:30:00,19.98,-87.58,-31.51,6.71,18.33,12.52,11.62
2024-08-23 20:45:00,20.23,-88.66,-35.07,6.71,18.33,12.52,11.62
2024-08-23 21:00:00,20.48,-89.8,-38.64,6.71,18.33,12.52,11.62
2024-08-23 21:15:00,20.73,-90.97,-42.21,6.71,18.33,12.52,11.62
2024-08-23 21:30:00,20.98,-92.22,-45.77,6.71,18.33,12.52,11.62
2024-08-23 21:45:00,21.23,-93.58,-49.34,6.71,18.33,12.52,11.62
2024-08-23 22:00:00,21.48,-95.09,-52.89,6.71,18.33,12.52,11.62
2024-08-23 22:15:00,21.73,-96.77,-56.44,6.71,18.33,12.52,11.62
2024-08-23 22:30:00,21.98,-98.7,-59.98,6.71,18.33,12.52,11.62
2024-08-23 22:45:00,22.23,-100.99,-63.49,6.71,18.33,12.52,11.62
2024-08-23 23:00:00,22.48,-103.84,-66.97,6.71,18.33,12.52,11.62
2024-08-23 23:15:00,22.73,-107.46,-70.41,6.71,18.33,12.52,11.62
2024-08-23 23:30:00,22.98,-112.38,-73.77,6.71,18.33,12.52,11.62
2024-08-23 23:45:00,23.23,-119.53,-76.98,6.71,18.33,12.52,11.62
2024-08-24 00:00:00,-0.52,-130.81,-79.9,6.7,18.33,12.52,11.63
2024-08-24 00:15:00,-0.27,-149.43,-82.21,6.7,18.33,12.52,11.63
2024-08-24 00:30:00,-0.02,-177.69,-83.25,6.7,18.33,12.52,11.63
2024-08-24 00:45:00,0.23,-153.04,-82.47,6.7,18.33,12.52,11.63
2024-08-24 01:00:00,0.48,-133.04,-80.28,6.7,18.33,12.52,11.63
2024-08-24 01:15:00,0.73,-120.97,-77.42,6.7,18.33,12.52,11.63
2024-08-24 01:30:00,0.98,-113.36,-74.24,6.7,18.33,12.52,11.63
2024-08-24 01:45:00,1.23,-108.17,-70.9,6.7,18.33,12.52,11.63
2024-08-24 02:00:00,1.48,-104.42,-67.47,6.7,18.33,12.52,11.63
2024-08-24 02:15:00,1.73,-101.49,-63.99,6.7,18.33,12.52,11.63
2024-08-24 02:30:00,1.98,-99.12,-60.48,6.7,18.33,12.52,11.63
2024-08-24 02:45:00,2.23,-97.13,-56.95,6.7,18.33,12.52,11.63
2024-08-24 03:00:00,2.48,-95.44,-53.4,6.7,18.33,12.52,11.63
2024-08-24 03:15:00,2.73,-93.92,-49.84,6.7,18.33,12.52,11.63
2024-08-24 03:30:00,2.98,-92.54,-46.28,6.7,18.33,12.52,11.63
2024-08-24 03:45:00,3.23,-91.26,-42.71,6.7,18.33,12.52,11.63
2024-08-24 04:00:00,3.48,-90.09,-39.14,6.7,18.33,12.52,11.63
2024-08-24 04:15:00,3.73,-88.96,-35.57,6.7,18.33,12.52,11.63
2024-08-24 04:30:00,3.98,-87.87,-32.01,6.7,18.33,12.52,11.63
2024-08-24 04:45:00,4.23,-86.81,-28.44,6.7,18.33,12.52,11.63
2024-08-24 05:00:00,4.48,-85.78,-24.88,6.7,18.33,12.52,11.63
2024-08-24 05:15:00,4.73,-84.75,-21.32,6.7,18.33,12.52,11.63
2024-08-24 05:30:00,4.98,-83.72,-17.77,6.7,18.33,12.52,11.63
2024-08-24 05:45:00,5.23,-82.69,-14.23,6.7,18.33,12.52,11.63
2024-08-24 06:00:00,5.48,-81.65,-10.69,6.7,18.33,12.52,11.63
2024-08-24 06:15:00,5.73,-80.58,-7.16,6.7,18.33,12.52,11.63
2024-08-24 06:30:00,5.98,-79.49,-3.65,6.7,18.33,12.52,11.63
2024-08-24 06:45:00,6.23,-78.35,-0.15,6.7,18.33,12.52,11.63
2024-08-24 07:00:00,6.48,-77.19,3.35,6.7,18.33,12.52,11.63
2024-08-24 07:15:00,6.73,-75.96,6.82,6.7,18.33,12.52,11.63
2024-08-24 07:30:00,6.98,-74.67,10.27,6.7,18.33,12.52,11.63
2024-08-24 07:45:00,7.23,-73.3,13.7,6.7,18.33,12.52,11.63
2024-08-24 08:00:00,7.48,-71.87,17.11,6.7,18.33,12.52,11.63
2024-08-24 08:15:00,7.73,-70.32,20.48,6.7,18.33,12.52,11.63
2024-08-24 08:30:00,7.98,-68.65,23.82,6.7,18.33,12.52,11.63
2024-08-24 08:45:00,8.23,-66.85,27.13,6.7,18.33,12.52,11.63
2024-08-24 09:00:00,8.48,-64.91,30.39,6.7,18.33,12.52,11.63
2024-08-24 09:15:00,8.73,-62.77,33.59,6.7,18.33,12.52,11.63
2024-08-24 09:30:00,8.98,-60.42,36.73,6.7,18.33,12.52,11.63
2024-08-24 09:45:00,9.23,-57.82,39.79,6.7,18.33,12.52,11.63
2024-08-24 10:00:00,9.48,-54.94,42.78,6.7,18.33,12.52,11.63
2024-08-24 10:15:00,9.73,-51.71,45.64,6.7,18.33,12.52,11.63
2024-08-24 10:30:00,9.98,-48.09,48.37,6.7,18.33,12.52,11.63
2024-08-24 10:45:00,10.23,-44.02,50.94,6.7,18.33,12.52,11.63
2024-08-24 11:00:00,10.48,-39.45,53.33,6.7,18.33,12.52,11.63
2024-08-24 11:15:00,10.73,-34.3,55.47,6.7,18.33,12.52,11.63
2024-08-24 11:30:00,10.98,-28.56,57.33,6.7,18.33,12.52,11.63
2024-08-24 11:45:00,11.23,-22.23,58.86,6.7,18.33,12.52,11.63
2024-08-24 12:00:00,11.48,-15.35,60.03,6.7,18.33,12.52,11.63
2024-08-24 12:15:00,11.73,-8.04,60.75,6.7,18.33,12.52,11.63
2024-08-24 12:30:00,11.98,-0.49,61.02,6.7,18.33,12.52,11.63
2024-08-24 12:45:00,12.23,-7.07,60.81,6.7,18.33,12.52,11.63
2024-08-24 13:00:00,12.48,-14.44,60.16,6.7,18.33,12.52,11.63
2024-08-24 13:15:00,12.73,-21.39,59.06,6.7,18.33,12.52,11.63
2024-08-24 13:30:00,12.98,-27.8,57.57,6.7,18.33,12.52,11.63
2024-08-24 13:45:00,13.23,-33.62,55.75,6.7,18.33,12.52,11.63
2024-08-24 14:00:00,13.48,-38.86,53.65,6.7,18.33,12.52,11.63
2024-08-24 14:15:00,13.73,-43.51,51.3,6.7,18.33,12.52,11.63
2024-08-24 14:30:00,13.98,-47.65,48.75,6.7,18.33,12.52,11.63
2024-08-24 14:45:00,14.23,-51.33,46.04,6.7,18.33,12.52,11.63
2024-08-24 15:00:00,14.48,-54.62,43.19,6.7,18.33,12.52,11.63
2024-08-24 15:15:00,14.73,-57.55,40.23,6.7,18.33,12.52,11.63
2024-08-24 15:30:00,14.98,-60.19,37.18,6.7,18.33,12.52,11.63
2024-08-24 15:45:00,15.23,-62.57,34.05,6.7,18.33,12.52,11.63
2024-08-24 16:00:00,15.48,-64.75,30.85,6.7,18.33,12.52,11.63
2024-08-24 16:15:00,15.73,-66.72,27.6,6.7,18.33,12.52,11.63
2024-08-24 16:30:00,15.98,-68.54,24.3,6.7,18.33,12.52,11.63
2024-08-24 16:45:00,16.23,-70.22,20.96,6.7,18.33,12.52,11.63
2024-08-24 17:00:00,16.48,-71.8,17.59,6.7,18.33,12.52,11.63
2024-08-24 17:15:00,16.73,-73.26,14.19,6.7,18.33,12.52,11.63
2024-08-24 17:30:00,16.98,-74.63,10.76,6.7,18.33,12.52,11.63
2024-08-24 17:45:00,17.23,-75.93,7.31,6.7,18.33,12.52,11.63
2024-08-24 18:00:00,17.49,-77.18,3.84,6.7,18.33,12.51,11.63
2024-08-24 18:15:00,17.74,-78.37,0.36,6.7,18.33,12.51,11.63
2024-08-24 18:30:00,17.99,-79.51,-3.14,6.7,18.33,12.51,11.63
2024-08-24 18:45:00,18.24,-80.61,-6.66,6.7,18.33,12.51,11.63
2024-08-24 19:00:00,18.49,-81.7,-10.18,6.7,18.33,12.51,11.63
2024-08-24 19:15:00,18.74,-82.75,-13.72,6.7,18.33,12.51,11.63
2024-08-24 19:30:00,18.99,-83.79,-17.26,6.7,18.33,12.51,11.63
2024-08-24 19:45:00,19.24,-84.83,-20.81,6.7,18.33,12.51,11.63
2024-08-24 20:00:00,19.49,-85.88,-24.36,6.7,18.33,12.51,11.63
2024-08-24 20:15:00,19.74,-86.92,-27.93,6.7,18.33,12.51,11.63
2024-08-24 20:30:00,19.99,-87.99,-31.49,6.7,18.33,12.51,11.63
2024-08-24 20:45:00,20.24,-89.08,-35.06,6.7,18.33,12.51,11.63
2024-08-24 21:00:00,20.49,-90.24,-38.62,6.7,18.33,12.51,11.63
2024-08-24 21:15:00,20.74,-91.44,-42.19,6.7,18.33,12.51,11.63
2024-08-24 21:30:00,20.99,-92.72,-45.75,6.7,18.33,12.51,11.63
2024-08-24 21:45:00,21.24,-94.11,-49.32,6.7,18.33,12.51,11.63
2024-08-24 22:00:00,21.49,-95.67,-52.87,6.7,18.33,12.51,11.63
2024-08-24 22:15:00,21.74,-97.4,-56.41,6.7,18.33,12.51,11.63
2024-08-24 22:30:00,21.99,-99.39,-59.94,6.7,18.33,12.51,11.63
2024-08-24 22:45:00,22.24,-101.76,-63.45,6.7,18.33,12.51,11.63
2024-08-24 23:00:00,22.49,-104.72,-66.92,6.7,18.33,12.51,11.63
2024-08-24 23:15:00,22.74,-108.48,-70.34,6.7,18.33,12.51,11.63
2024-08-24 23:30:00,22.99,-113.58,-73.67,6.7,18.33,12.51,11.63
2024-08-24 23:45:00,23.24,-120.96,-76.85,6.7,18.33,12.51,11.63
2024-08-25 00:00:00,-0.51,-132.48,-79.71,6.69,18.34,12.51,11.65
2024-08-25 00:15:00,-0.26,-151.07,-81.95,6.69,18.34,12.51,11.65
2024-08-25 00:30:00,-0.01,-178.35,-82.91,6.69,18.34,12.51,11.65
2024-08-25 00:45:00,0.24,-153.69,-82.13,6.69,18.34,12.51,11.65
2024-08-25 01:00:00,0.49,-134.16,-79.99,6.69,18.34,12.51,11.65
2024-08-25 01:15:00,0.74,-122.08,-77.17,6.69,18.34,12.51,11.65
2024-08-25 01:30:00,0.99,-114.36,-74.02,6.69,18.34,12.51,11.65
2024-08-25 01:45:00,1.24,-109.05,-70.7,6.69,18.34,12.51,11.65
2024-08-25 02:00:00,1.49,-105.19,-67.28,6.69,18.34,12.51,11.65
2024-08-25 02:15:00,1.74,-102.18,-63.82,6.69,18.34,12.51,11.65
2024-08-25 02:30:00,1.99,-99.74,-60.31,6.69,18.34,12.51,11.65
2024-08-25 02:45:00,2.24,-97.7,-56.79,6.69,18.34,12.51,11.65
2024-08-25 03:00:00,2.49,-95.96,-53.24,6.69,18.34,12.51,11.65
2024-08-25 03:15:00,2.74,-94.4,-49.69,6.69,18.34,12.51,11.65
2024-08-25 03:30:00,2.99,-92.99,-46.13,6.69,18.34,12.51,11.65
2024-08-25 03:45:00,3.24,-91.69,-42.56,6.69,18.34,12.51,11.65
2024-08-25 04:00:00,3.49,-90.5,-38.99,6.69,18.34,12.51,11.65
2024-08-25 04:15:00,3.74,-89.34,-35.42,6.69,18.34,12.51,11.65
2024-08-25 04:30:00,3.99,-88.24,-31.85,6.69,18.34,12.51,11.65
2024-08-25 04:45:00,4.24,-87.16,-28.29,6.69,18.34,12.51,11.65
2024-08-25 05:00:00,4.49,-86.13,-24.72,6.69,18.34,12.51,11.65
2024-08-25 05:15:00,4.74,-85.09,-21.16,6.69,18.34,12.51,11.65
2024-08-25 05:30:00,4.99,-84.05,-17.61,6.69,18.34,12.51,11.65
2024-08-25 05:45:00,5.24,-83.01,-14.07,6.69,18.34,12.51,11.65
2024-08-25 06:00:00,5.49,-81.97,-10.52,6.69,18.34,12.51,11.65
2024-08-25 06:15:00,5.74,-80.89,-7.0,6.69,18.34,12.51,11.65
2024-08-25 06:30:00,5.99,-79.79,-3.48,6.69,18.34,12.51,11.65
2024-08-25 06:45:00,6.24,-78.66,0.02,6.69,18.34,12.51,11.65
2024-08-25 07:00:00,6.49,-77.49,3.52,6.69,18.34,12.51,11.65
2024-08-25 07:15:00,6.74,-76.26,7.0,6.69,18.34,12.51,11.65
2024-08-25 07:30:00,6.99,-74.97,10.45,6.69,18.34,12.51,11.65
2024-08-25 07:45:00,7.24,-73.6,13.89,6.69,18.34,12.51,11.65
2024-08-25 08:00:00,7.49,-72.17,17.3,6.69,18.34,12.51,11.65
2024-08-25 08:15:00,7.74,-70.62,20.69,6.69,18.34,12.51,11.65
2024-08-25 08:30:00,7.99,-68.96,24.03,6.69,18.34,12.51,11.65
2024-08-25 08:45:00,8.24,-67.16,27.34,6.69,18.34,12.51,11.65
2024-08-25 09:00:00,8.49,-65.22,30.62,6.69,18.34,12.51,11.65
2024-08-25 09:15:00,8.74,-63.08,33.83,6.69,18.34,12.51,11.65
2024-08-25 09:30:00,8.99,-60.73,36.97,6.69,18.34,12.51,11.65
2024-08-25 09:45:00,9.24,-58.13,40.05,6.69,18.34,12.51,11.65
2024-08-25 10:00:00,9.49,-55.25,43.04,6.69,18.34,12.51,11.65
2024-08-25 10:15:00,9.74,-52.02,45.91,6.69,18.34,12.51,11.65
2024-08-25 10:30:00,9.99,-48.39,48.66,6.69,18.34,12.51,11.65
2024-08-25 10:45:00,10.24,-44.3,51.24,6.69,18.34,12.51,11.65
2024-08-25 11:00:00,10.49,-39.71,53.64,6.69,18.34,12.51,11.65
2024-08-25 11:15:00,10.74,-34.53,55.79,6.69,18.34,12.51,11.65
2024-08-25 11:30:00,10.99,-28.74,57.67,6.69,18.34,12.51,11.65
2024-08-25 11:45:00,11.24,-22.35,59.21,6.69,18.34,12.51,11.65
2024-08-25 12:00:00,11.49,-15.39,60.38,6.69,18.34,12.51,11.65
2024-08-25 12:15:00,11.74,-7.99,61.1,6.69,18.34,12.51,11.65
2024-08-25 12:30:00,11.99,-0.35,61.36,6.69,18.34,12.51,11.65
2024-08-25 12:45:00,12.24,-7.3,61.15,6.69,18.34,12.51,11.65
2024-08-25 13:00:00,12.49,-14.74,60.48,6.69,18.34,12.51,11.65
2024-08-25 13:15:00,12.74,-21.75,59.36,6.69,18.34,12.51,11.65
2024-08-25 13:30:00,12.99,-28.21,57.85,6.69,18.34,12.51,11.65
2024-08-25 13:45:00,13.24,-34.06,56.0,6.69,18.34,12.51,11.65
2024-08-25 14:00:00,13.49,-39.31,53.88,6.69,18.34,12.51,11.65
2024-08-25 14:15:00,13.74,-43.97,51.51,6.69,18.34,12.51,11.65
2024-08-25 14:30:00,13.99,-48.1,48.94,6.69,18.34,12.51,11.65
2024-08-25 14:45:00,14.24,-51.77,46.21,6.69,18.34,12.51,11.65
2024-08-25 15:00:00,14.49,-55.05,43.35,6.69,18.34,12.51,11.65
2024-08-25 15:15:00,14.74,-57.97,40.37,6.69,18.34,12.51,11.65
2024-08-25 15:30:00,14.99,-60.6,37.31,6.69,18.34,12.51,11.65
2024-08-25 15:45:00,15.24,-62.97,34.16,6.69,18.34,12.51,11.65
2024-08-25 16:00:00,15.49,-65.14,30.96,6.69,18.34,12.51,11.65
2024-08-25 16:15:00,15.74,-67.1,27.7,6.69,18.34,12.51,11.65
2024-08-25 16:30:00,15.99,-68.91,24.39,6.69,18.34,12.51,11.65
2024-08-25 16:45:00,16.24,-70.59,21.04,6.69,18.34,12.51,11.65
2024-08-25 17:00:00,16.49,-72.16,17.66,6.69,18.34,12.51,11.65
2024-08-25 17:15:00,16.74,-73.61,14.25,6.69,18.34,12.51,11.65
2024-08-25 17:30:00,16.99,-74.98,10.82,6.69,18.34,12.51,11.65
2024-08-25 17:45:00,17.24,-76.28,7.36,6.69,18.34,12.51,11.65
2024-08-25 18:00:00,17.49,-77.53,3.89,6.69,18.34,12.51,11.65
2024-08-25 18:15:00,17.74,-78.72,0.4,6.69,18.34,12.51,11.65
2024-08-25 18:30:00,17.99,-79.86,-3.11,6.69,18.34,12.51,11.65
2024-08-25 18:45:00,18.24,-80.96,-6.62,6.69,18.34,12.51,11.65
2024-08-25 19:00:00,18.49,-82.05,-10.15,6.69,18.34,12.51,11.65
2024-08-25 19:15:00,18.74,-83.11,-13.69,6.69,18.34,12.51,11.65
2024-08-25 19:30:00,18.99,-84.16,-17.23,6.69,18.34,12.51,11.65
2024-08-25 19:45:00,19.24,-85.2,-20.79,6.69,18.34,12.51,11.65
2024-08-25 20:00:00,19.49,-86.26,-24.34,6.69,18.34,12.51,11.65
2024-08-25 20:15:00,19.74,-87.32,-27.91,6.69,18.34,12.51,11.65
2024-08-25 20:30:00,19.99,-88.4,-31.47,6.69,18.34,12.51,11.65
2024-08-25 20:45:00,20.24,-89.51,-35.04,6.69,18.34,12.51,11.65
2024-08-25 21:00:00,20.49,-90.69,-38.6,6.69,18.34,12.51,11.65
2024-08-25 21:15:00,20.74,-91.92,-42.17,6.69,18.34,12.51,11.65
2024-08-25 21:30:00,20.99,-93.23,-45.73,6.69,18.34,12.51,11.65
2024-08-25 21:45:00,21.24,-94.65,-49.29,6.69,18.34,12.51,11.65
2024-08-25 22:00:00,21.49,-96.25,-52.84,6.69,18.34,12.51,11.65
2024-08-25 22:15:00,21.74,-98.03,-56.38,6.69,18.34,12.51,11.65
2024-08-25 22:30:00,21.99,-100.09,-59.91,6.69,18.34,12.51,11.65
2024-08-25 22:45:00,22.24,-102.54,-63.41,6.69,18.34,12.51,11.65
2024-08-25 23:00:00,22.49,-105.61,-66.86,6.69,18.34,12.51,11.65
2024-08-25 23:15:00,22.74,-109.51,-70.27,6.69,18.34,12.51,11.65
2024-08-25 23:30:00,22.99,-114.78,-73.57,6.69,18.34,12.51,11.65
2024-08-25 23:45:00,23.24,-122.38,-76.71,6.69,18.34,12.51,11.65
2024-08-26 00:00:00,-0.51,-134.11,-79.52,6.67,18.34,12.51,11.67
2024-08-26 00:15:00,-0.26,-152.62,-81.67,6.67,18.34,12.51,11.67
2024-08-26 00:30:00,-0.01,-178.97,-82.57,6.67,18.34,12.51,11.67
2024-08-26 00:45:00,0.24,-154.28,-81.79,6.67,18.34,12.51,11.67
2024-08-26 01:00:00,0.49,-135.22,-79.69,6.67,18.34,12.51,11.67
2024-08-26 01:15:00,0.74,-123.16,-76.91,6.67,18.34,12.51,11.67
2024-08-26 01:30:00,0.99,-115.33,-73.79,6.67,18.34,12.51,11.67
2024-08-26 01:45:00,1.24,-109.91,-70.5,6.67,18.34,12.51,11.67
2024-08-26 02:00:00,1.49,-105.96,-67.09,6.67,18.34,12.51,11.67
2024-08-26 02:15:00,1.74,-102.86,-63.64,6.67,18.34,12.51,11.67
2024-08-26 02:30:00,1.99,-100.36,-60.14,6.67,18.34,12.51,11.67
2024-08-26 02:45:00,2.24,-98.27,-56.62,6.67,18.34,12.51,11.67
2024-08-26 03:00:00,2.49,-96.48,-53.08,6.67,18.34,12.51,11.67
2024-08-26 03:15:00,2.74,-94.89,-49.53,6.67,18.34,12.51,11.67
2024-08-26 03:30:00,2.99,-93.45,-45.97,6.67,18.34,12.51,11.67
2024-08-26 03:45:00,3.24,-92.12,-42.41,6.67,18.34,12.51,11.67
2024-08-26 04:00:00,3.49,-90.9,-38.83,6.67,18.34,12.51,11.67
2024-08-26 04:15:00,3.74,-89.73,-35.27,6.67,18.34,12.51,11.67
2024-08-26 04:30:00,3.99,-88.61,-31.7,6.67,18.34,12.51,11.67
2024-08-26 04:45:00,4.24,-87.52,-28.13,6.67,18.34,12.51,11.67
2024-08-26 05:00:00,4.49,-86.47,-24.56,6.67,18.34,12.51,11.67
2024-08-26 05:15:00,4.74,-85.42,-21.0,6.67,18.34,12.51,11.67
2024-08-26 05:30:00,4.99,-84.38,-17.45,6.67,18.34,12.51,11.67
2024-08-26 05:45:00,5.24,-83.33,-13.9,6.67,18.34,12.51,11.67
2024-08-26 06:00:00,5.49,-82.28,-10.36,6.67,18.34,12.51,11.67
2024-08-26 06:15:00,5.74,-81.21,-6.83,6.67,18.34,12.51,11.67
2024-08-26 06:30:00,5.99,-80.1,-3.31,6.67,18.34,12.51,11.67
2024-08-26 06:45:00,6.24,-78.96,0.2,6.67,18.34,12.51,11.67
2024-08-26 07:00:00,6.49,-77.8,3.7,6.67,18.34,12.51,11.67
2024-08-26 07:15:00,6.74,-76.56,7.18,6.67,18.34,12.51,11.67
2024-08-26 07:30:00,6.99,-75.27,10.64,6.67,18.34,12.51,11.67
2024-08-26 07:45:00,7.24,-73.91,14.08,6.67,18.34,12.51,11.67
2024-08-26 08:00:00,7.49,-72.47,17.5,6.67,18.34,12.51,11.67
2024-08-26 08:15:00,7.74,-70.93,20.89,6.67,18.34,12.51,11.67
2024-08-26 08:30:00,7.99,-69.27,24.25,6.67,18.34,12.51,11.67
2024-08-26 08:45:00,8.24,-67.47,27.56,6.67,18.34,12.51,11.67
2024-08-26 09:00:00,8.49,-65.53,30.84,6.67,18.34,12.51,11.67
2024-08-26 09:15:00,8.74,-63.4,34.06,6.67,18.34,12.51,11.67
2024-08-26 09:30:00,8.99,-61.05,37.22,6.67,18.34,12.51,11.67
2024-08-26 09:45:00,9.24,-58.45,40.3,6.67,18.34,12.51,11.67
2024-08-26 10:00:00,9.49,-55.57,43.31,6.67,18.34,12.51,11.67
2024-08-26 10:15:00,9.74,-52.34,46.19,6.67,18.34,12.51,11.67
2024-08-26 10:30:00,9.99,-48.7,48.95,6.67,18.34,12.51,11.67
2024-08-26 10:45:00,10.24,-44.6,51.54,6.67,18.34,12.51,11.67
2024-08-26 11:00:00,10.49,-39.98,53.96,6.67,18.34,12.51,11.67
